session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
141215_1520,4,15,5,0.40091056,0.23006225,-3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,36.0,0.0,,1,-10,-10,1,-3.0,,21,,1,-1,2,0.91736913,2,,1,1,1,-3,8,11,15,4,11,8,11,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,SM,215,-1,0,0,1,0,0.5,1.0,SM vs. NSQ,negative,,,1,1,2_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,1
141215_1520,12,15,3,0.84352475,0.88959914,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,,37.0,,,1,-10,-10,1,3.0,,20,,1,-1,2,0.46908095,1,,1,3,-1,3,6,8,15,4,8,6,8,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,SM,NSQ,215,5,1,1,1,0,0.5,1.0,SM vs. NSQ,positive,,,1,2,2_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,0
141215_1520,9,15,3,0.66944832,0.36092985,-1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,,36.0,,,0,-10,-10,0,0.0,,20,,1,-1,2,0.44832394,1,,1,1,-3,-1,2,4,15,4,4,2,4,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,SM,RAND,215,-3,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,2,2_1,0,1,0,1,Value -1,1,,1.0,,0.0,symmetric,1,1.0,1,,,1,,0
141215_1520,1,15,2,0.96914053,0.10452379,-3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,26,,30.0,,0.0,0,-10,-10,0,0.0,,21,,1,-1,2,0.2954748,1,,1,-3,3,-3,1,3,15,4,3,1,3,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,SM,215,-3,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,1,2_1,0,1,0,1,Value -3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,1
141215_1520,11,15,4,0.82280576,0.89597583,3,-10,-30,RAND,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,31,,,35.0,0.0,0,-10,-10,0,0.0,,22,,1,-1,2,0.70906198,1,,1,-3,3,3,12,14,15,4,14,12,14,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,NSQ,215,3,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,1,2,2_1,0,1,1,0,Value 3,1,,,1.0,0.0,symmetric,1,,1,,,3,,1
141215_1520,3,15,4,0.012688047,0.17713183,-3,-10,-30,RAND,RAND,1,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,25,,,0.0,32.0,0,-10,-10,1,-3.0,,21,,1,-1,2,0.86711317,3,,1,-3,1,-3,4,10,15,4,10,4,10,,,23,male,,11,AfD,,7,2,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,RAND,215,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,1,2_1,0,1,0,1,Value -3,1,,,1.0,0.0,symmetric,1,,1,,,3,,0
141217_1145,9,1,2,0.14394957,0.68612999,1,3,3,AGV,AGV,1,,,0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,32.0,0.0,,,0,-1,3,1,1.125,,21,,1,-1,2,0.57308418,2,,1,1,-1,-3,1,4,8,4,8,4,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,SM,AGV,301,-3,0,0,0,0,0.5,0.0,AGV vs. SM,positive,1.0,1.0,1,2,3_1,0,1,1,0,Value 1,0,0.0,1.0,,,symmetric,0,0.0,0,,,1,,1
141217_1145,3,1,1,0.80393785,0.0010922798,-3,-3,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,,36.0,,,1,-10,-10,1,-3.0,,20,,1,-1,2,0.010271328,2,,1,-3,3,1,1,2,7,4,7,2,7,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,AGV,SM,301,1,1,1,1,0,0.5,1.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -3,0,0.0,1.0,,,symmetric,0,0.0,0,,,3,,0
141217_1145,5,1,2,0.9501254,0.29259938,-1,1,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,0.0,,36.0,,0,-10,-10,0,0.0,,21,,1,-1,2,0.36146864,1,,1,-1,-3,-3,1,4,8,4,8,4,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,AGV,NSQ,301,-7,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,,1.0,,symmetric,0,0.0,0,,,1,,0
141217_1145,11,1,3,0.072076984,0.66127264,1,1,-1,AGV,AGV,1,,,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,1,36,36.0,,,,1,-3,1,0,0.125,,19,,1,-1,2,0.98397958,3,,1,1,-3,-3,1,3,8,4,8,3,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,NSQ,AGV,301,-5,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,1.0,1.0,1,2,3_1,0,1,1,0,Value 1,0,0.0,,1.0,,symmetric,0,0.0,0,,,1,,1
141217_1145,2,1,1,0.065327093,0.83336765,3,3,5,AGV,AGV,1,,,-0.25,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,27,28.0,,,,1,1,1,1,2.75,,13,,1,-1,2,0.41131231,2,,1,3,-1,3,1,4,8,4,8,4,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,RAND,AGV,301,5,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,0,0.0,,,1.0,symmetric,0,0.0,0,,,3,,1
141217_1145,7,1,1,0.75566131,0.39987278,-1,-1,-5,AGV,AGV,1,,,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,32,26.0,,,,1,-3,1,0,-0.125,,19,,1,-1,2,0.25984889,2,,1,-1,-3,1,1,5,6,4,6,5,6,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,AGV,RAND,301,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,1.0,1,2,3_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1,1.0,0,,,1,,0
141217_1145,4,1,3,0.86759245,0.82200277,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,33.0,,,1,-10,-10,0,0.0,,20,,1,-1,2,0.74321228,2,,1,3,-3,-3,1,7,9,4,9,7,9,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,NSQ,SM,301,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 3,0,,0.0,1.0,,symmetric,0,0.0,0,,,3,,1
141217_1145,10,1,1,0.67942357,0.40786827,-1,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,,37.0,,,1,-10,-10,0,0.0,,22,,1,-1,2,0.10096462,2,,1,-1,3,-1,1,3,8,4,8,3,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,SM,NSQ,301,1,1,1,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,2,3_1,0,1,0,1,Value -1,0,,0.0,1.0,,symmetric,0,0.0,0,,,1,,0
141217_1145,12,1,2,0.50026983,0.65074217,1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,31,,37.0,,,0,-10,-10,1,1.0,,24,,1,-1,2,0.78264737,3,,1,1,3,3,1,3,7,4,7,3,7,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,RAND,SM,301,7,1,1,1,0,0.5,0.5,SM vs. RAND,positive,,,1,2,3_1,0,1,1,0,Value 1,0,,0.0,,1.0,symmetric,0,0.0,0,,,1,,1
141217_1145,1,1,1,0.56040353,0.65306431,1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,19,0.0,25.0,0.0,0.0,0,-10,-10,1,1.0,9.0,16,,1,-1,2,0.49375197,1,0.0,1,1,3,3,1,2,6,4,6,2,6,0.0,0.0,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,SM,RAND,301,7,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,1,3_1,0,1,1,0,Value 1,1,,1.0,,0.0,symmetric,1,1.0,0,,,1,,0
141217_1145,6,1,1,0.56122512,0.19957718,-3,-10,-30,NSQ,RAND,1,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,,32.0,0.0,0,-10,-10,0,0.0,,16,,1,-1,2,0.10244308,2,,1,-3,-1,-1,1,2,6,4,6,2,6,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,NSQ,RAND,301,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,,1.0,0.0,symmetric,1,,1,,,3,,0
141217_1145,8,1,1,0.99275583,0.74264288,1,-10,-30,RAND,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,36,,,36.0,,1,-10,-10,0,0.0,,23,,1,-1,2,0.12474749,1,,1,1,3,-3,1,3,8,4,8,3,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,RAND,NSQ,301,1,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,1,2,3_1,0,1,1,0,Value 1,1,,,1.0,0.0,symmetric,1,,1,,,1,,1
141217_1145,9,2,1,0.74325484,0.29232374,-1,-1,-30,AGV,AGV,1,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,23,0.0,35.0,,,0,-10,-10,0,0.0,,19,,1,-1,2,0.078419149,2,,1,-1,-1,3,2,3,5,4,5,3,5,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,SM,AGV,302,1,1,1,0,0,0.5,0.0,AGV vs. SM,negative,,,1,2,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0,0.0,0,,,1,,1
141217_1145,3,2,1,0.47306654,0.80233246,3,3,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,,33.0,,,1,-10,-10,1,3.0,,20,,1,-1,2,0.057896636,3,,1,-3,3,1,1,2,7,4,7,1,7,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,SM,302,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,3_1,0,1,1,0,Value 3,0,0.0,1.0,,,symmetric,0,0.0,0,,,3,,0
141217_1145,5,2,3,0.98854065,0.81508392,3,3,3,AGV,AGV,1,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,18.0,,0.0,,0,3,-3,1,3.0,,18,,1,-1,2,0.98589742,1,,1,3,3,-3,2,3,9,4,9,3,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,NSQ,302,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1,1.0,1,,,3,,0
141217_1145,11,2,1,0.1302512,0.36507744,-1,3,-1,AGV,AGV,2,,,-0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,0.0,,,,0,3,-1,0,-0.125,,20,,1,-1,2,0.47535118,2,,1,-1,1,-3,2,4,9,4,9,4,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,AGV,302,-3,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,0.0,1.0,1,2,3_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1,1.0,1,,,1,,1
141217_1145,7,2,3,0.043381773,0.61448795,1,1,3,AGV,AGV,1,,,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,-4.0,,,,1,1,1,1,1.0,,18,,1,-1,2,0.95341218,3,,1,1,-3,1,2,8,9,4,9,8,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,RAND,302,-1,0,0,1,0,0.5,0.0,AGV vs. RAND,positive,1.0,1.0,1,2,3_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,0
141217_1145,2,2,3,0.025688201,0.27899185,-1,-1,-5,AGV,AGV,2,,,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,17,25.0,,,,0,1,-3,0,-0.125,,13,,1,-1,2,0.97096497,3,,1,-1,1,-3,2,6,7,4,7,6,7,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,AGV,302,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,1.0,1,1,3_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,1
141217_1145,10,2,3,0.071510844,0.30124629,-1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,35.0,,,1,-10,-10,0,0.0,,23,,1,-1,2,0.47773555,3,,1,-1,-1,1,2,4,7,4,7,4,7,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,SM,NSQ,302,-1,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,2,3_1,0,1,0,1,Value -1,1,,1.0,0.0,,symmetric,1,1.0,1,,,1,,0
141217_1145,4,2,2,0.3076345,0.59707332,1,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,,34.0,,,1,-10,-10,1,1.0,,15,,1,-1,2,0.72207826,2,,1,1,-3,-1,2,6,8,4,8,6,8,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,SM,302,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 1,1,,1.0,0.0,,symmetric,1,1.0,1,,,1,,1
141217_1145,1,2,1,0.021642949,0.75305909,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,23,,26.0,,,0,-10,-10,1,3.0,,16,,1,-1,2,0.27468634,3,,1,1,3,3,1,2,6,4,6,1,6,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,SM,RAND,302,7,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,1,3_1,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,0
141217_1145,12,2,1,0.55807698,0.92291254,3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,,37.0,,,1,-10,-10,1,3.0,,22,,1,-1,2,0.069180854,2,,1,3,-3,3,2,6,9,4,9,6,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,SM,302,3,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,2,3_1,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,1
141217_1145,6,2,1,0.30157924,0.39000413,-1,-10,-30,NSQ,NSQ,1,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,20,,,34.0,0.0,1,-10,-10,0,0.0,,14,,1,-1,2,0.0016475939,3,,1,-3,-1,-1,1,2,6,4,6,1,6,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,RAND,302,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,1,3_1,0,1,0,1,Value -1,1,,,1.0,0.0,symmetric,1,,1,,,1,,0
141217_1145,8,2,3,0.85865754,0.16401581,-3,-10,-30,RAND,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,,,37.0,,1,-10,-10,0,0.0,,22,,1,-1,2,0.46307638,1,,1,-3,-1,1,2,5,9,4,9,5,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,NSQ,302,-3,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,2,3_1,0,1,0,1,Value -3,1,,,1.0,0.0,symmetric,1,,1,,,3,,1
141217_1145,9,3,1,0.18684113,0.27375922,-1,3,-30,AGV,AGV,1,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,11,0.0,32.0,,,1,-10,-10,0,0.0,,15,,1,-1,2,0.035821252,3,,1,-1,-1,3,2,3,5,4,5,2,5,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,SM,AGV,303,1,1,1,0,0,0.5,0.0,AGV vs. SM,negative,,,1,2,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0,0.0,0,,,1,,1
141217_1145,3,3,2,0.90522212,0.27228805,-1,1,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,,31.0,,,1,-10,-10,0,0.0,,14,,1,-1,2,0.1422492,1,,1,-1,-1,1,3,6,9,4,9,6,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,SM,303,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0,0.0,0,,,1,,0
141217_1145,11,3,3,0.7957263,0.22717556,-3,3,-1,AGV,AGV,2,,,-0.25,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,36.0,,,,1,1,1,0,-0.25,,20,,1,-1,2,0.93688303,1,,1,1,-3,-3,1,3,8,4,8,1,8,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,AGV,303,-5,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,1.0,1.0,1,2,3_1,0,1,0,1,Value -3,1,1.0,,0.0,,symmetric,1,1.0,1,,,3,,1
141217_1145,5,3,3,0.054805771,0.89957434,3,3,3,AGV,AGV,1,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,15,-8.0,,0.0,,0,3,-3,1,3.0,,22,,1,-1,2,0.58896673,3,,1,3,3,-3,2,3,9,4,9,2,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,NSQ,303,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1,1.0,1,,,3,,0
141217_1145,2,3,2,0.74625331,0.92729539,3,3,9,AGV,AGV,2,,,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,19,11.0,,,,0,3,3,1,3.0,,21,,1,-1,2,0.77188456,1,,1,3,1,3,3,5,9,4,9,5,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,AGV,303,7,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1,1.0,1,,,3,,1
141217_1145,7,3,2,0.41687775,0.58182234,1,1,5,AGV,AGV,1,,,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,4.0,,,,1,3,1,1,1.125,,14,,1,-1,2,0.56727141,2,,1,1,3,1,3,4,7,4,7,4,7,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,RAND,303,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,2,3_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,0
141217_1145,4,3,1,0.34819922,0.61478806,1,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,28,,22.0,,,1,-10,-10,0,0.0,,2,,1,-1,2,0.45216027,2,,1,1,-3,-3,3,4,5,4,5,4,5,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,SM,303,-5,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 1,1,,1.0,0.0,,symmetric,1,1.0,1,,,1,,1
141217_1145,10,3,1,0.7470665,0.91234976,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,36,,25.0,,,0,-10,-10,0,0.0,,5,,1,-1,2,0.12988774,1,,1,-1,3,-1,1,3,8,4,8,1,8,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,SM,NSQ,303,1,1,1,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,2,3_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,0
141217_1145,12,3,2,0.69116759,0.79856229,3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,37.0,,,0,-10,-10,1,3.0,,24,,1,-1,2,0.40007216,1,,1,1,3,3,1,3,7,4,7,1,7,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,SM,303,7,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,2,3_1,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,1
