session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
150513_0953,8,15,4,.59905177,.14309953,-7,-1,3,AGV,AGV,1,-1,0,.039999999,-1,1,-1,,-1,-1,,-1,,,,0,36,33,,,,1,3,1,1,-6.96,,21,,2,2,2,10.195586,1,,1,-7,1,1,15,18,21,4,21,18,21,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,AGV,NSQ,815,-5,0,0,1,0,.5,0,AGV vs. NSQ,negative,0,1,1,2,8_2,0,1,0,1,Value -7,1,1,,0,,Left-skewed,1,1,1,,0,7,0,0
150513_0953,4,15,5,.32835004,.34691402,-1,-1,-9,AGV,AGV,2,-1,0,.41999999,-1,-1,-1,,-1,-1,,-1,,,,0,31,11,,0,,1,-1,-7,0,.41999999,,20,,2,2,2,10.498001,2,,1,-1,-1,-1,11,15,16,4,16,11,16,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,NSQ,AGV,815,-3,0,0,0,0,.5,0,AGV vs. NSQ,negative,1,1,1,1,8_2,0,1,0,1,Value -1,1,1,,0,,Left-skewed,1,1,1,,0,1,0,1
150513_0953,15,15,6,.49057648,.89979136,3,3,7,AGV,AGV,1,-1,0,-.039999999,-1,1,-1,,-1,-1,,-1,,,,1,34,24,,,0,1,3,1,1,2.96,,15,,2,2,2,10.335821,1,,1,3,3,1,14,15,17,4,17,14,17,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,AGV,RAND,815,7,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,1,3,8_2,1,0,1,0,Value 3,1,1,,,0,Left-skewed,1,1,0,,0,3,0,0
150513_0953,11,15,4,.44821647,.23667094,-7,-7,-15,AGV,AGV,2,-1,0,-.41999999,-1,-1,-1,,-1,-1,,-1,,,,0,31,22,,,0,1,-7,-1,0,-.41999999,,18,,2,2,2,10.412307,3,,1,-7,-1,-7,11,13,15,4,13,11,13,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,RAND,AGV,815,-15,0,0,0,0,.5,0,AGV vs. RAND,negative,1,1,1,2,8_2,0,1,0,1,Value -7,1,1,,,0,Left-skewed,1,1,1,,0,7,0,1
150513_0953,3,15,5,.73729461,.10850378,-7,-7,-13,AGV,AGV,1,-1,0,-.41999999,-1,-1,-1,,-1,-1,,-1,,,,0,36,27,,,0,1,-7,1,0,-.41999999,,21,,2,2,2,10.211305,2,,1,-7,-7,-7,13,15,17,4,17,13,17,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,AGV,RAND,815,-21,0,0,0,0,.5,0,AGV vs. RAND,negative,1,1,1,1,8_2,0,1,0,1,Value -7,1,1,,,0,Left-skewed,1,1,1,,0,7,0,0
150513_0953,18,15,5,.43330631,.15241931,-7,-10,-30,SM,NSQ,2,No,2,0,-2,-1,-1,,-1,-1,,-1,,,,0,32,,36,0,,0,-10,-10,1,-7,9,25,,2,2,2,10.673703,3,,1,1,-7,1,11,15,19,4,19,11,19,15,21,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,SM,NSQ,815,-5,0,0,1,0,.5,0,SM vs. NSQ,negative,,,1,3,8_2,1,0,0,1,Value -7,0,,0,1,,Left-skewed,0,0,0,,0,7,1,0
150513_0953,6,15,7,.64125305,.54398143,1,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,,-1,-1,,-1,,,,1,34,,35,0,,1,-10,-10,1,1,,24,,2,2,2,10.756272,1,,1,-7,1,1,12,15,17,4,17,12,17,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,SM,NSQ,815,-5,0,0,1,0,.5,1,SM vs. NSQ,positive,,,1,1,8_2,0,1,1,0,Value 1,1,,1,0,,Left-skewed,1,1,1,,0,1,0,0
150513_0953,12,15,4,.59586388,.31950787,-1,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,35,,0,38,,0,-10,-10,0,0,,24,,2,2,2,10.228868,1,,1,-1,-1,1,12,15,16,4,16,12,16,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,NSQ,SM,815,-1,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,2,8_2,0,1,0,1,Value -1,0,,0,1,,Left-skewed,0,0,1,,0,1,0,1
150513_0953,14,15,7,.089561112,.53057212,1,-10,-30,SM,RAND,2,Yes,1,0,-2,-1,-1,,-1,-1,,-1,,,,1,28,,29,,,1,-10,-10,0,0,,24,,2,2,2,10.862395,3,,1,-7,-7,1,12,13,15,4,13,12,13,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,SM,RAND,815,-13,0,0,0,0,.5,.5,SM vs. RAND,positive,,,1,3,8_2,1,0,1,0,Value 1,0,,0,,1,Left-skewed,0,0,0,,0,1,0,0
150513_0953,2,15,5,.91686291,.4552938,-1,-10,-30,SM,SM,1,No,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,25,,38,,,0,-10,-10,0,0,,22,,2,2,2,10.327662,1,,1,-1,-1,-1,12,14,15,4,14,12,14,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,SM,RAND,815,-3,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,1,8_2,0,1,0,1,Value -1,1,,1,,0,Left-skewed,1,1,1,,0,1,0,0
150513_0953,7,15,5,.63128996,.090532914,-7,-10,-30,RAND,SM,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,25,,0,,33,1,-10,-10,1,-7,,20,,2,2,2,10.519464,3,,1,1,-7,-1,14,15,21,4,21,14,21,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,RAND,SM,815,-7,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,2,8_2,0,1,0,1,Value -7,1,,1,,0,Left-skewed,1,1,1,,0,7,0,1
150513_0953,17,15,4,.95070761,.67667633,1,-10,-30,RAND,RAND,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,1,30,,,0,37,1,-10,-10,1,1,,23,,2,2,2,10.305457,1,,1,1,-1,-7,15,18,21,4,21,18,21,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,NSQ,RAND,815,-7,0,0,0,0,.5,.5,NSQ vs. RAND,positive,,,1,3,8_2,1,0,1,0,Value 1,0,,,0,1,Left-skewed,0,0,0,,0,1,0,0
150513_0953,5,15,6,.2364006,.29843801,-1,-10,-30,RAND,NSQ,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,27,,,0,36,1,-10,-10,1,-1,,23,,2,2,2,10.87844,2,,1,-7,-1,-1,10,12,15,4,12,10,12,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,NSQ,RAND,815,-9,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,1,8_2,0,1,0,1,Value -1,1,,,1,0,Left-skewed,1,1,1,,0,1,0,0
150513_0953,10,15,4,.033874039,.26971999,-1,-10,-30,NSQ,NSQ,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,37,,,39,0,0,-10,-10,0,0,,22,,2,2,2,10.035478,3,,1,-1,-1,3,11,15,17,4,17,11,17,,,24,female,,3,Bündnis 90 / Die Grünen,,6,5,,,,,,-1,-1,-1,-1,,,,,Biologie / Chemie / Physik,8,-7,9,21,RAND,NSQ,815,1,1,1,0,0,.5,0,NSQ vs. RAND,negative,,,1,2,8_2,0,1,0,1,Value -1,1,,,1,0,Left-skewed,1,1,1,,0,1,0,1
150513_0953,13,16,7,.70367718,.3640044,-1,-10,-30,SM,AGV,2,No,1,0,-2,-1,-1,,-1,-1,,-1,,,,0,30,0,36,,,0,-10,-10,0,0,,24,,2,2,2,10.891774,3,102,1,-7,-1,3,15,16,20,4,20,15,20,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,AGV,816,-5,0,0,0,0,.5,0,AGV vs. SM,negative,,,1,3,8_2,1,0,0,1,Value -1,1,1,0,,,Left-skewed,1,1,0,1,0,1,0,1
150513_0953,9,16,6,.92786205,.57697308,1,1,3,AGV,AGV,1,-1,0,.039999999,-1,-1,1,,-1,-1,,-1,,,,1,35,33,0,,,1,3,-1,1,1.04,,21,,2,2,2,10.624696,1,,1,3,1,-1,15,16,21,4,21,15,21,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,AGV,SM,816,3,1,1,1,0,.5,1,AGV vs. SM,positive,1,1,1,2,8_2,0,1,1,0,Value 1,1,1,0,,,Left-skewed,1,1,1,,0,1,0,0
150513_0953,1,16,5,.27789986,.14284666,-7,-10,-30,SM,AGV,2,No,1,0,-2,-1,-1,,-1,-1,,-1,,,,0,26,0,28,,,0,-10,-10,0,0,,19,,2,2,2,10.607957,2,,1,-1,-7,1,15,16,20,4,20,15,20,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,AGV,816,-7,0,0,0,0,.5,0,AGV vs. SM,negative,,,1,1,8_2,0,1,0,1,Value -7,1,1,0,,,Left-skewed,1,1,1,,0,7,0,1
150513_0953,16,16,6,.64530224,.67832565,1,1,-7,AGV,AGV,2,-1,0,.41999999,-1,-1,-1,,-1,-1,,-1,,,,1,33,38,,0,,0,-1,-7,0,.41999999,,19,,2,2,2,10.600706,1,,1,-1,1,-7,11,16,21,4,21,11,21,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,1,-1,,,,,BWL,8,-7,9,21,NSQ,AGV,816,-7,0,0,0,0,.5,0,AGV vs. NSQ,positive,1,1,1,3,8_2,1,0,1,0,Value 1,1,1,,0,,Left-skewed,1,1,0,,0,1,0,1
150513_0953,4,16,5,.41306362,.27776095,-1,-7,-9,AGV,AGV,2,-1,0,-.83999997,-1,-1,-1,,-1,-1,,1,,,,0,33,29,,0,,1,-1,-1,0,-.83999997,,16,,2,2,2,10.483399,1,,1,-1,-1,-1,11,15,16,4,15,11,15,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,NSQ,AGV,816,-3,0,0,0,0,.5,0,AGV vs. NSQ,negative,0,1,1,1,8_2,0,1,0,1,Value -1,1,1,,0,,Left-skewed,1,1,1,,0,1,0,1
150513_0953,8,16,7,.19394211,.59676391,1,1,7,AGV,AGV,1,-1,0,.079999998,1,-1,-1,,-1,-1,,-1,,,,1,30,33,,,,1,3,3,1,1.08,,16,,2,2,2,10.74998,3,,1,1,1,1,11,14,16,4,14,11,14,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,AGV,NSQ,816,3,1,1,1,0,.5,1,AGV vs. NSQ,positive,1,1,1,2,8_2,0,1,1,0,Value 1,1,1,,0,,Left-skewed,1,1,1,,0,1,0,0
150513_0953,15,16,5,.0098869372,.12578151,-7,-7,-3,AGV,AGV,1,-1,0,-.79000002,-1,1,-1,,-1,-1,,-1,,,,0,35,37,,,0,0,3,1,0,-.79000002,,21,,2,2,2,10.268497,3,,1,3,-7,3,10,16,20,4,20,10,20,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,AGV,RAND,816,-1,0,0,1,0,.5,0,AGV vs. RAND,negative,1,1,1,3,8_2,1,0,0,1,Value -7,1,1,,,0,Left-skewed,1,1,0,,0,7,1,0
150513_0953,3,16,7,.3020727,.30241787,-1,-10,-30,RAND,AGV,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,34,0,,,34,0,-10,-10,0,0,,24,,2,2,2,10.806001,2,,1,-1,-1,-1,14,16,21,4,21,14,21,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,AGV,RAND,816,-3,0,0,0,0,.5,0,AGV vs. RAND,negative,,,1,1,8_2,0,1,0,1,Value -1,1,1,,,0,Left-skewed,1,1,1,,0,1,0,0
150513_0953,11,16,6,.66689467,.60845941,1,1,-7,AGV,AGV,2,-1,0,.41999999,-1,-1,-1,,-1,-1,,-1,,,,1,34,36,,,0,1,-7,-1,0,.41999999,,19,,2,2,2,10.755594,1,,1,-7,1,-1,14,16,21,4,21,14,21,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,1,-1,,,,,BWL,8,-7,9,21,RAND,AGV,816,-7,0,0,0,0,.5,0,AGV vs. RAND,positive,1,1,1,2,8_2,0,1,1,0,Value 1,1,1,,,0,Left-skewed,1,1,1,,0,1,0,1
150513_0953,18,16,6,.2600852,.89179838,3,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,,-1,-1,,-1,,,,1,36,,39,0,,0,-10,-10,1,3,9,25,,2,2,2,10.805739,3,,1,3,1,-7,16,20,21,4,21,20,21,15,21,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,NSQ,816,-3,0,0,1,0,.5,1,SM vs. NSQ,positive,,,1,3,8_2,1,0,1,0,Value 3,1,,1,0,,Left-skewed,1,1,0,,0,3,0,0
150513_0953,6,16,6,.13548316,.17090268,-7,-10,-30,SM,SM,1,No,2,0,-2,-1,-1,,-1,-1,,-1,,,,0,34,,36,0,,0,-10,-10,1,-7,,22,,2,2,2,10.692594,2,,1,3,1,-7,13,14,16,4,14,13,14,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,NSQ,816,-3,0,0,1,0,.5,1,SM vs. NSQ,negative,,,1,1,8_2,0,1,0,1,Value -7,1,,1,0,,Left-skewed,1,1,1,,0,7,0,0
150513_0953,12,16,4,.1202201,.56402069,1,-10,-30,NSQ,SM,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,1,34,,0,38,,0,-10,-10,0,0,,24,,2,2,2,10.266459,3,,1,-1,-1,1,12,15,16,4,15,12,15,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,NSQ,SM,816,-1,0,0,0,0,.5,0,SM vs. NSQ,positive,,,1,2,8_2,0,1,1,0,Value 1,1,,1,0,,Left-skewed,1,1,1,,0,1,0,1
150513_0953,14,16,5,.59714979,.67147964,1,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,,-1,-1,,-1,,,,1,32,,39,,,0,-10,-10,1,1,,23,,2,2,2,10.417387,2,,1,1,-1,1,10,11,16,4,11,10,11,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,RAND,816,1,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,8_2,1,0,1,0,Value 1,1,,1,,0,Left-skewed,1,1,0,,0,1,0,0
150513_0953,2,16,6,.81643701,.75282007,3,-10,-30,SM,SM,1,Yes,1,0,-2,-1,-1,,-1,-1,,-1,,,,1,35,,36,,,1,-10,-10,0,0,,19,,2,2,2,10.675869,1,,1,3,-1,-7,16,18,19,4,19,18,19,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,SM,RAND,816,-5,0,0,0,0,.5,0,SM vs. RAND,positive,,,1,1,8_2,0,1,1,0,Value 3,1,,1,,0,Left-skewed,1,1,1,,0,3,0,0
150513_0953,7,16,6,.7278266,.60708505,1,-10,-30,SM,SM,2,Yes,3,0,-2,-1,-1,,-1,-1,,-1,,,,1,35,,38,,0,1,-10,-10,1,1,,23,,2,2,2,10.779349,2,,1,-1,1,3,10,16,19,4,19,10,19,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,RAND,SM,816,3,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,2,8_2,0,1,1,0,Value 1,1,,1,,0,Left-skewed,1,1,1,,0,1,0,1
150513_0953,17,16,5,.71135664,.56587797,1,-10,-30,NSQ,RAND,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,1,34,,,38,0,0,-10,-10,0,0,,24,,2,2,2,10.600237,2,,1,-7,-7,1,11,14,16,4,14,11,14,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,NSQ,RAND,816,-13,0,0,0,0,.5,.5,NSQ vs. RAND,positive,,,1,3,8_2,1,0,1,0,Value 1,0,,,0,1,Left-skewed,0,0,0,,0,1,0,0
150513_0953,5,16,5,.73301214,.16536772,-7,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,32,,,35,0,0,-10,-10,0,0,,23,,2,2,2,10.718631,1,,1,-1,-7,3,13,16,18,4,18,13,18,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,NSQ,RAND,816,-5,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,1,8_2,0,1,0,1,Value -7,1,,,1,0,Left-skewed,1,1,1,,0,7,0,0
150513_0953,10,16,7,.02066762,.30230623,-1,-10,-30,RAND,NSQ,2,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,34,,,0,39,0,-10,-10,1,-1,,23,,2,2,2,10.981589,2,,1,-7,-1,3,10,16,18,4,18,10,18,,,21,female,,8,Sonstige,,2,4,,,,,,-1,-1,-1,-1,,,,,BWL,8,-7,9,21,RAND,NSQ,816,-5,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,2,8_2,0,1,0,1,Value -1,1,,,1,0,Left-skewed,1,1,1,,0,1,0,1
150513_0953,13,17,6,.27376404,.3266069,-1,-1,-5,AGV,SM,1,-1,0,.46000001,-1,-1,-1,,-1,-1,,-1,,,,0,26,25,0,,,1,-7,3,0,.46000001,,22,,2,2,2,10.533366,2,98,1,-1,-1,3,10,17,18,4,18,10,18,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,SM,AGV,817,1,1,1,0,0,.5,0,AGV vs. SM,negative,1,1,0,3,8_2,1,0,0,1,Value -1,0,0,1,,,Left-skewed,0,0,0,1,0,1,0,1
150513_0953,1,17,6,.18720044,.65466183,1,1,-3,AGV,SM,1,-1,0,.46000001,-1,-1,-1,,-1,-1,,-1,,,,1,24,24,0,,,0,-7,3,0,.46000001,,13,,2,2,2,10.6935,3,,1,-7,1,3,13,17,18,4,18,13,18,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,SM,AGV,817,-3,0,0,1,0,.5,1,AGV vs. SM,positive,1,1,0,1,8_2,0,1,1,0,Value 1,0,0,1,,,Left-skewed,0,0,0,,0,1,0,1
150513_0953,9,17,7,.15872021,.84271991,3,3,-1,AGV,SM,2,-1,0,.375,-1,-1,-1,,-1,-1,,-1,,,,1,35,35,0,,,1,-7,3,0,.375,,22,,2,2,2,10.812123,2,,1,-7,3,1,12,17,18,4,18,12,18,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,AGV,SM,817,-3,0,0,1,0,.5,1,AGV vs. SM,positive,1,1,0,2,8_2,0,1,1,0,Value 3,0,0,1,,,Left-skewed,0,0,0,,0,3,0,0
150513_0953,16,17,5,.80824077,.16908078,-7,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,0,34,0,,35,,1,-10,-10,0,0,,23,,2,2,2,10.558009,1,,1,3,-7,-1,14,17,18,4,18,14,18,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,NSQ,AGV,817,-5,0,0,0,0,.5,0,AGV vs. NSQ,negative,,,0,3,8_2,1,0,0,1,Value -7,0,0,,1,,Left-skewed,0,0,0,,0,7,1,1
150513_0953,4,17,4,.74241614,.61559975,1,1,-13,AGV,AGV,2,-1,0,.83999997,-1,-1,-1,,-1,-1,,-1,,,,1,32,29,,0,,1,-7,-7,0,.83999997,,18,,2,2,2,10.43589,1,,1,-7,1,-7,10,17,18,4,18,10,18,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,1,,,,,Sonstiges,8,-7,9,21,NSQ,AGV,817,-13,0,0,0,0,.5,0,AGV vs. NSQ,positive,1,1,0,1,8_2,0,1,1,0,Value 1,1,1,,0,,Left-skewed,1,1,1,,0,1,0,1
150513_0953,8,17,5,.42653045,.057134476,-7,-7,-3,AGV,AGV,1,-1,0,-.79000002,-1,1,-1,,-1,-1,,-1,,,,0,34,26,,,,0,3,1,0,-.79000002,,17,,2,2,2,10.252791,2,,1,-7,1,3,17,19,20,4,20,19,20,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,AGV,NSQ,817,-3,0,0,1,0,.5,0,AGV vs. NSQ,negative,1,1,0,2,8_2,0,1,0,1,Value -7,1,1,,0,,Left-skewed,1,1,1,,0,7,0,0
150513_0953,15,17,6,.053216077,.74339354,1,1,7,AGV,AGV,1,-1,0,.079999998,1,-1,-1,,-1,-1,,-1,,,,1,35,36,,,0,1,3,3,1,1.08,,19,,2,2,2,10.506722,3,,1,3,3,1,14,15,17,4,15,14,15,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,AGV,RAND,817,7,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,0,3,8_2,1,0,1,0,Value 1,1,1,,,0,Left-skewed,1,1,0,,0,1,0,0
150513_0953,11,17,7,.70647818,.47765201,-1,-1,-5,AGV,AGV,2,-1,0,.46000001,-1,-1,-1,,-1,-1,,-1,,,,0,34,34,,,0,0,3,-7,0,.46000001,,20,,2,2,2,10.94661,1,,1,-1,3,-7,17,19,20,4,20,19,20,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,RAND,AGV,817,-5,0,0,0,0,.5,0,AGV vs. RAND,negative,1,1,0,2,8_2,0,1,0,1,Value -1,1,1,,,0,Left-skewed,1,1,1,,0,1,0,1
150513_0953,3,17,5,.51634949,.22093675,-7,1,-13,AGV,AGV,1,-1,0,.83999997,-1,-1,-1,,-1,-1,,-1,,,,0,29,29,,,0,1,-7,-7,0,.83999997,,11,,2,2,2,10.13598,3,,1,-7,-7,-7,13,15,17,4,15,13,15,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,1,,,,,Sonstiges,8,-7,9,21,AGV,RAND,817,-21,0,0,0,0,.5,0,AGV vs. RAND,negative,0,0,0,1,8_2,0,1,0,1,Value -7,1,1,,,0,Left-skewed,1,1,1,,0,7,0,0
150513_0953,18,17,7,.65352511,.7802363,3,-10,-30,NSQ,SM,1,-1,0,0,-2,-1,-1,,-1,-1,,-1,,,,1,31,,0,39,,1,-10,-10,0,0,9,20,,2,2,2,10.820957,2,,1,3,-1,3,10,12,17,4,12,10,12,15,14,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,SM,NSQ,817,5,1,1,1,0,.5,1,SM vs. NSQ,positive,,,0,3,8_2,1,0,1,0,Value 3,1,,1,0,,Left-skewed,1,1,0,,0,3,0,0
150513_0953,12,17,5,.87465459,.53926146,1,-10,-30,SM,SM,2,Yes,2,0,-2,-1,-1,,-1,-1,,-1,,,,1,36,,36,0,,0,-10,-10,1,1,,18,,2,2,2,10.567817,2,,1,1,-1,3,17,18,21,4,21,18,21,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,NSQ,SM,817,3,1,1,1,0,.5,1,SM vs. NSQ,positive,,,0,2,8_2,0,1,1,0,Value 1,1,,1,0,,Left-skewed,1,1,1,,0,1,0,1
150513_0953,6,17,7,.48935756,.57365102,1,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,,-1,-1,,-1,,,,1,33,,33,0,,1,-10,-10,1,1,,22,,2,2,2,10.854732,2,,1,-7,1,1,12,15,17,4,15,12,15,,,27,female,,4,Bündnis 90 / Die Grünen,,3,5,,,,,,-1,-1,-1,-1,,,,,Sonstiges,8,-7,9,21,SM,NSQ,817,-5,0,0,1,0,.5,1,SM vs. NSQ,positive,,,0,1,8_2,0,1,1,0,Value 1,1,,1,0,,Left-skewed,1,1,1,,0,1,0,0
